Reaction id	Reaction name	stoichiometry	Genes
rxn01520_c0	5_10_Methylenetetrahydrofolate_dUMP_C_methyltransferase_c0	cpd00125_c0 + cpd00299_c0 --> cpd00298_c0 + cpd00330_c0	6666666.308629.peg.22;
rxn05425_c0	10_methyl_undecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11561_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11562_c0	6666666.308629.peg.2141;6666666.308629.peg.2137;
rxn03395_c0	S_adenosyl_L_methionine_3_all_trans_octaprenylbenzene_1_2_diol_2_O_methyltransferase_c0	cpd00017_c0 + cpd03445_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd03446_c0	
rxn05736_c0	acyl_coenzyme_A_ligase_c0	cpd00002_c0 + cpd00010_c0 + cpd03847_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd01695_c0	6666666.308629.peg.2861;
rxn03445_c0	O_Phospho_4_hydroxy_L_threonine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd03607_c0 <=> cpd00023_c0 + cpd03606_c0	6666666.308629.peg.2644;
rxn01641_c0	5_Formiminotetrahydrofolate_L_glutamate_N_formiminotransferase_c0	cpd00023_c0 + cpd00502_c0 <=> cpd00087_c0 + cpd00344_c0	
rxn11663_c0	4_phosphonooxythreonine_NAD_oxidoreductase_c0	cpd00003_c0 + cpd03607_c0 <=> cpd00004_c0 + cpd00011_c0 + cpd08449_c0	6666666.308629.peg.1186;
rxn00493_c0	L_Phenylalanine_2_oxoglutarate_aminotransferase_c0	cpd00024_c0 + cpd00066_c0 <=> cpd00023_c0 + cpd00143_c0	
rxn01834_c0	R_S_Lactoylglutathione_methylglyoxal_lyase_isomerizing_c0	cpd02182_c0 <=> cpd00042_c0 + cpd00428_c0	6666666.308629.peg.2089;
rxn00293_c0	UTP_N_acetyl_alpha_D_glucosamine_1_phosphate_uridylyltransferase_c0	cpd00062_c0 + cpd02611_c0 <=> cpd00012_c0 + cpd00037_c0	6666666.308629.peg.3742;6666666.308629.peg.360;
rxn05383_c0	3_methylbutanoyl_CoA_acyl_carrier_protein_transferase_c0	cpd01882_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11520_c0	6666666.308629.peg.1605;6666666.308629.peg.2140;6666666.308629.peg.1689;
rxn00839_c0	ATP_dADP_phosphotransferase_c0	cpd00002_c0 + cpd00177_c0 <=> cpd00008_c0 + cpd00115_c0	
rxn10336_c0	stearoyl_cardiolipin_synthase_c0	2.0 cpd15540_c0 --> cpd00100_c0 + cpd15793_c0	
rxn03150_c0	R04594_c0	cpd00001_c0 + cpd02904_c0 --> cpd00009_c0 + cpd03423_c0	
rxn02404_c0	3_Deoxy_D_manno_octulosonate_8_phosphate_8_phosphohydrolase_c0	cpd00001_c0 + cpd02730_c0 --> cpd00009_c0 + cpd00875_c0	
rxn05255_c0	folate_transport_via_proton_simport_c0	cpd00067_e0 + cpd00393_e0 --> cpd00067_c0 + cpd00393_c0	
rxn03916_c0	ATP_D_glycero_beta_D_manno_heptose_1_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd04920_c0 --> cpd00012_c0 + cpd03830_c0	
rxn10473_c0	chloride_Cl_1_transport_via_diffusion_extracellular_to_periplasm_c0	cpd00099_e0 --> cpd00099_c0	
rxn08618_c0	glucosyltransferase_I_LPS_core_synthesis_c0	cpd00026_c0 + cpd15489_c0 --> cpd00014_c0 + 4.0 cpd00067_c0 + cpd15479_c0	
rxn13661_c0	S_adenosylmethione_2_demthylmenaquinone_methyltransferase_menaquinone_7_c0	cpd00019_c0 + cpd00067_c0 + cpd11606_c0 --> cpd00017_c0 + cpd11425_c0	
rxn05381_c0	14_methyl_3_hydroxy_hexa_decanoyl_ACP_hydro_lyase_c0	cpd11517_c0 --> cpd00001_c0 + cpd11518_c0	
rxn10163_c0	Tetradecanoate_transport_via_proton_symport_c0	cpd00067_e0 + cpd03847_e0 --> cpd00067_c0 + cpd03847_c0	
rxn03511_c0	ADP_D_glycero_D_manno_heptose_6_epimerase_c0	cpd03830_c0 --> cpd03831_c0	
rxn02774_c0	S_Adenosyl_L_methionine_uroporphyrin_III_C_methyltransferase_c0	cpd00003_c0 + cpd01620_c0 --> cpd00004_c0 + 2.0 cpd00067_c0 + cpd03426_c0	
rxn03891_c0	R05612_c0	cpd00113_c0 + cpd00906_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02590_c0	
rxn12008_c0	R05611_c0	cpd00113_c0 + cpd02590_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02557_c0	
rxn05365_c0	6_methyl_3_hydroxy_octanoyl_ACP_hydro_lyase_c0	cpd11501_c0 --> cpd00001_c0 + cpd11502_c0	
rxn08583_c0	galactosyltransferase_I_LPS_core_synthesis_c0	cpd00026_c0 + cpd15479_c0 --> cpd00014_c0 + cpd15469_c0	
rxn10338_c0	anteisoheptadecanoyl_cardiolipin_synthase_c0	2.0 cpd15723_c0 --> cpd00100_c0 + cpd15795_c0	
rxn13477_c0	2E_6E_farnesyl_diphosphate_isopentenyl_diphosphate_farnesyltranstransferase_adding_3_isopentenyl_units_c0	3.0 cpd00113_c0 + cpd00350_c0 --> 3.0 cpd00012_c0 + 3.0 cpd00067_c0 + cpd00906_c0	
rxn08619_c0	glucosyltransferase_II_LPS_core_synthesis_c0	cpd00026_c0 + cpd15469_c0 --> cpd00014_c0 + cpd15475_c0	
rxn03917_c0	D_glycero_beta_D_manno_heptose_7_phosphate_aldose_ketose_isomerase_c0	cpd00238_c0 --> cpd04918_c0	
rxn08711_c0	RXN0_5061c_c0	cpd03831_c0 + cpd15485_c0 --> cpd00008_c0 + cpd15484_c0	
rxn01117_c0	D_arabinose_5_phosphate_aldose_ketose_isomerase_c0	cpd00171_c0 --> cpd00817_c0	
rxn05373_c0	10_methyl_3_hydroxy_dodecanoyl_ACP_hydro_lyase_c0	cpd11509_c0 --> cpd00001_c0 + cpd11510_c0	
rxn05267_c0	1_4_dihydroxy_2_naphthoate_octaprenyltransferase_c0	cpd00004_c0 + cpd00011_c0 + cpd00012_c0 + cpd00067_c0 + cpd11425_c0 --> cpd00003_c0 + cpd02295_c0 + cpd02590_c0	
rxn10145_c0	M_diaminopimelic_acid_ABC_transport_periplasm_c0	cpd00001_c0 + cpd00002_c0 + cpd00516_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00516_c0	
rxn08620_c0	glucosyltransferase_III_LPS_core_synthesis_c0	cpd00026_c0 + cpd15475_c0 --> cpd00014_c0 + cpd15477_c0	
rxn09225_c0	rhamnosyltransferase_I_LPS_core_biosynthesis_c0	4.0 cpd00067_c0 + cpd02113_c0 + cpd15492_c0 --> cpd00297_c0 + cpd15489_c0	
rxn02304_c0	protoporphyrinogen_IX_oxygen_oxidoreductase_c0	3.0 cpd00007_c0 + 2.0 cpd00791_c0 --> 6.0 cpd00001_c0 + 2.0 cpd01476_c0	
rxn05390_c0	7_methyl_3_hydroxy_octanoyl_ACP_hydro_lyase_c0	cpd11526_c0 --> cpd00001_c0 + cpd11527_c0	
rxn01739_c0	ATP_shikimate_3_phosphotransferase_c0	cpd00002_c0 + cpd00383_c0 --> cpd00008_c0 + cpd00067_c0 + cpd02030_c0	
rxn05235_c0	2_Deoxyuridine_5_triphosphate_oxydized_thioredoxin_2_oxidoreductase_c0	cpd00052_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00356_c0 + cpd11420_c0	
rxn06848_c0	R05075_c0	cpd03736_c0 + cpd11466_c0 --> cpd03587_c0 + cpd11493_c0	
rxn05377_c0	12_methyl_3_hydroxy_tetra_decanoyl_ACP_hydro_lyase_c0	cpd11513_c0 --> cpd00001_c0 + cpd11514_c0	
rxn03130_c0	UDP_2_3_bis3R_3_hydroxymyristoyl_alpha_D_glucosamine_2_3_bis3R_3_hydroxymyristoyl_beta_D_glucosaminyl_1_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd02835_c0 --> 2.0 cpd00067_c0 + cpd00091_c0 + cpd02930_c0	
rxn08712_c0	heptosyltransferase_III_LPS_core_synthesis_c0	cpd03831_c0 + cpd15549_c0 --> cpd00008_c0 + cpd15488_c0	
rxn06865_c0	R05146_c0	cpd03586_c0 + cpd11468_c0 --> cpd03736_c0 + cpd11493_c0	
rxn10266_c0	anteisoheptadecanoyl_Phosphatidylglycerophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd15717_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15723_c0	
rxn05398_c0	11_methyl_3_hydroxy_dodecanoyl_ACP_hydro_lyase_c0	cpd11534_c0 --> cpd00001_c0 + cpd11535_c0	
rxn13160_c0	Fatty_acid_dodecanoate_transport_via_facilitated_irreversible_diffusion_extracellular_to_periplasm_c0	cpd01741_e0 --> cpd01741_c0	
rxn05361_c0	4_methyl_3_hydroxy_hexanoyl_ACP_hydro_lyase_c0	cpd11497_c0 --> cpd00001_c0 + cpd11498_c0	
rxn08710_c0	RXN0_5118c_c0	3.0 cpd00067_c0 + cpd03587_c0 + cpd03831_c0 --> cpd00008_c0 + cpd15485_c0	
rxn10337_c0	isoheptadecanoyl_cardiolipin_synthase_c0	2.0 cpd15722_c0 --> cpd00100_c0 + cpd15794_c0	
rxn03918_c0	ATP_D_glycero_beta_D_manno_heptose_7_phosphate_1_phosphotransferase_c0	cpd00002_c0 + cpd04918_c0 --> cpd00008_c0 + cpd00067_c0 + cpd08316_c0	
rxn08708_c0	LPS_heptose_kinase_I_LPS_core_synthesis_c0	cpd00002_c0 + cpd15484_c0 --> cpd00008_c0 + 4.0 cpd00067_c0 + cpd15549_c0	
rxn08954_c0	3_deoxy_D_manno_octulosonic_acid_transferase_III_LPS_core_biosynthesis_c0	cpd02546_c0 + cpd15550_c0 --> cpd00046_c0 + cpd00067_c0 + cpd15492_c0	
rxn05722_c0	Trimetaphosphate_transport_in_via_proton_symport_c0	cpd00067_e0 + cpd00793_e0 --> cpd00067_c0 + cpd00793_c0	
rxn05234_c0	2_Deoxyguanosine_5_triphosphate_oxydized_thioredoxin_2_oxidoreductase_c0	cpd00038_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00241_c0 + cpd11420_c0	
rxn00851_c0	D_alanine_D_alanine_ligase_ADP_forming_c0	cpd00002_c0 + 2.0 cpd00117_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00731_c0	
rxn08713_c0	heptosyltransferase_IV_LPS_core_synthesis_c0	cpd03831_c0 + cpd15477_c0 --> cpd00008_c0 + cpd15432_c0	
rxn05394_c0	9_methyl_3_hydroxy_decanoyl_ACP_hydro_lyase_c0	cpd11530_c0 --> cpd00001_c0 + cpd11531_c0	
rxn05402_c0	13_methyl_3_hydroxy_tetra_decanoyl_ACP_hydro_lyase_c0	cpd11538_c0 --> cpd00001_c0 + cpd11539_c0	
rxn04139_c0	2_Octaprenyl_3_methyl_6_methoxy_1_4_benzoquinone__NADPH2_oxygen_oxidoreductase_c0	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd03448_c0 --> cpd00001_c0 + cpd00006_c0 + cpd03449_c0	
rxn08709_c0	LPS_heptose_kinase_II_LPS_core_synthesis_c0	cpd00002_c0 + cpd15488_c0 --> cpd00008_c0 + cpd00067_c0 + cpd15550_c0	
rxn08333_c0	1_4_dihydroxy_2_naphthoate_octaprenyltransferase_c0	cpd02295_c0 + cpd02557_c0 --> cpd00011_c0 + cpd00012_c0 + cpd15353_c0	
rxn05232_c0	2_Deoxyadenosine_5_triphosphate_oxydized_thioredoxin_2_oxidoreductase_c0	cpd00002_c0 + cpd11421_c0 --> cpd00001_c0 + cpd00115_c0 + cpd11420_c0	
rxn09106_c0	phosphatidylglycerol_phosphate_phosphatase_periplasm__n_C18_0_c0	cpd00001_c0 + cpd15547_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15540_c0	
rxn00521_c0	L_tyrosine_phenol_lyase_deaminating_pyruvate_forming_c0	cpd00001_c0 + cpd00069_c0 --> cpd00013_c0 + cpd00020_c0 + cpd00127_c0	
rxn05386_c0	5_methyl_3_hydroxy_hexanoyl_ACP_hydro_lyase_c0	cpd11522_c0 --> cpd00001_c0 + cpd11523_c0	
rxn05369_c0	8_methyl_3_hydroxy_decanoyl_ACP_hydro_lyase_c0	cpd11505_c0 --> cpd00001_c0 + cpd11506_c0	
rxn10161_c0	Octadecanoate_transport_via_proton_symport_c0	cpd00067_e0 + cpd01080_e0 --> cpd00067_c0 + cpd01080_c0	
rxn05144_c0	Pyridoxal_5_phosphate_synthase_c0	cpd00053_c0 + cpd00102_c0 + cpd00171_c0 --> 3.0 cpd00001_c0 + cpd00009_c0 + cpd00016_c0 + cpd00023_c0 + cpd00067_c0	
rxn01675_c0	dTTP_alpha_D_glucose_1_phosphate_thymidylyltransferase_c0	cpd00089_c0 + cpd00357_c0 --> cpd00012_c0 + cpd00626_c0	
rxn03393_c0	3_octaprenyl_4_hydroxybenzoate_carboxy_lyase_c0	cpd00067_c0 + cpd03443_c0 --> cpd00011_c0 + cpd03444_c0	
rxn10265_c0	isoheptadecanoyl_Phosphatidylglycerophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd15716_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15722_c0	
rxn05406_c0	15_methyl_3_hydroxy_hexa_decanoyl_ACP_hydro_lyase_c0	cpd11542_c0 --> cpd00001_c0 + cpd11543_c0	
rxn12664_c0	Menaquinone_transport_c0	cpd11606_e0 --> cpd11606_c0	
rxn05039_c0	R07280_c0	cpd00001_c0 + cpd02720_c0 --> cpd00009_c0 + cpd02882_c0	
EX_cpd00067_e0	EX_H_plus__e0	cpd00067_e0 --> 	
EX_cpd00106_e0	EX_Fumarate_e0	cpd00106_e0 --> 	
EX_cpd00075_e0	EX_Nitrite_e0	cpd00075_e0 --> 	
EX_cpd00036_e0	EX_Succinate_e0	cpd00036_e0 --> 	
EX_cpd04097_e0	EX_Pb_e0	cpd04097_e0 <=> 	
EX_cpd11585_e0	EX_L_alanylglycine_e0	cpd11585_e0 --> 	
EX_cpd11582_e0	EX_ala_L_Thr_L_e0	cpd11582_e0 --> 	
EX_cpd00012_e0	EX_PPi_e0	cpd00012_e0 <=> 	
EX_cpd11586_e0	EX_ala_L_glu_L_e0	cpd11586_e0 --> 	
EX_cpd01012_e0	EX_Cd2_plus__e0	cpd01012_e0 <=> 	
EX_cpd00001_e0	EX_H2O_e0	cpd00001_e0 <=> 	
EX_cpd00063_e0	EX_Ca2_plus__e0	cpd00063_e0 <=> 	
EX_cpd00058_e0	EX_Cu2_plus__e0	cpd00058_e0 <=> 	
EX_cpd00107_e0	EX_L_Leucine_e0	cpd00107_e0 --> 	
EX_cpd01017_e0	EX_Cys_Gly_e0	cpd01017_e0 --> 	
EX_cpd00013_e0	EX_NH3_e0	cpd00013_e0 --> 	
EX_cpd11578_e0	EX_hexanesulfonate_e0	cpd11578_e0 <=> 	
EX_cpd11591_e0	EX_Gly_Met_e0	cpd11591_e0 --> 	
EX_cpd00009_e0	EX_Phosphate_e0	cpd00009_e0 <=> 	
EX_cpd00034_e0	EX_Zn2_plus__e0	cpd00034_e0 <=> 	
EX_cpd11593_e0	EX_ala_L_asp_L_e0	cpd11593_e0 --> 	
EX_cpd11579_e0	EX_ethanesulfonate_e0	cpd11579_e0 <=> 	
EX_cpd00210_e0	EX_Taurine_e0	cpd00210_e0 <=> 	
EX_cpd15302_c0	EX_glycogenn_1_c0	cpd15302_c0 <=> 	
EX_cpd15605_e0	EX_Gly_Phe_e0	cpd15605_e0 --> 	
EX_cpd00264_e0	EX_Spermidine_e0	cpd00264_e0 <=> 	
EX_cpd15603_e0	EX_Gly_Cys_e0	cpd15603_e0 --> 	
EX_cpd00118_e0	EX_Putrescine_e0	cpd00118_e0 <=> 	
EX_cpd11580_e0	EX_Gly_Gln_e0	cpd11580_e0 --> 	
EX_cpd00041_e0	EX_L_Aspartate_e0	cpd00041_e0 --> 	
EX_cpd00254_e0	EX_Mg_e0	cpd00254_e0 <=> 	
EX_cpd00205_e0	EX_K_plus__e0	cpd00205_e0 <=> 	
EX_cpd02701_c0	EX_S_Adenosyl_4_methylthio_2_oxobutanoate_c0	cpd02701_c0 <=> 	
EX_cpd01048_e0	EX_Arsenate_e0	cpd01048_e0 <=> 	
EX_cpd00023_e0	EX_L_Glutamate_e0	cpd00023_e0 --> 	
EX_cpd03048_e0	EX_Isethionate_e0	cpd03048_e0 <=> 	
EX_cpd11596_e0	EX_butanesulfonate_e0	cpd11596_e0 <=> 	
EX_cpd15606_e0	EX_Gly_Tyr_e0	cpd15606_e0 --> 	
EX_cpd00048_e0	EX_Sulfate_e0	cpd00048_e0 <=> 	
EX_cpd10516_e0	EX_fe3_e0	cpd10516_e0 <=> 	
EX_cpd00971_e0	EX_Na_plus__e0	cpd00971_e0 <=> 	
EX_cpd00030_e0	EX_Mn2_plus__e0	cpd00030_e0 <=> 	
EX_cpd00149_e0	EX_Co2_plus__e0	cpd00149_e0 <=> 	
EX_cpd00024_e0	EX_2_Oxoglutarate_e0	cpd00024_e0 --> 	
EX_cpd00531_e0	EX_Hg2_plus__e0	cpd00531_e0 <=> 	
EX_cpd11583_e0	EX_Ala_Leu_e0	cpd11583_e0 --> 	
EX_cpd00395_e0	EX_L_Cysteate_e0	cpd00395_e0 <=> 	
EX_cpd11589_e0	EX_gly_asp_L_e0	cpd11589_e0 --> 	
EX_cpd00209_e0	EX_Nitrate_e0	cpd00209_e0 <=> 	
EX_cpd11575_e0	EX_MOPS_e0	cpd11575_e0 <=> 	
EX_cpd09878_e0	EX_Sulfoacetate_e0	cpd09878_e0 <=> 	
EX_cpd11588_e0	EX_gly_pro_L_e0	cpd11588_e0 --> 	
EX_cpd00268_e0	EX_H2S2O3_e0	cpd00268_e0 <=> 	
EX_cpd15604_e0	EX_Gly_Leu_e0	cpd15604_e0 --> 	
EX_cpd00322_e0	EX_L_Isoleucine_e0	cpd00322_e0 --> 	
EX_cpd00007_e0	EX_O2_e0	cpd00007_e0 <=> 	
EX_cpd11592_e0	EX_gly_glu_L_e0	cpd11592_e0 --> 	
EX_cpd08023_e0	EX_methanesulfonate_e0	cpd08023_e0 <=> 	
EX_cpd11587_e0	EX_Ala_Gln_e0	cpd11587_e0 --> 	
EX_cpd04098_e0	EX_Arsenite_e0	cpd04098_e0 <=> 	
EX_cpd11590_e0	EX_met_L_ala_L_e0	cpd11590_e0 --> 	
EX_cpd00156_e0	EX_L_Valine_e0	cpd00156_e0 --> 	
EX_cpd11581_e0	EX_gly_asn_L_e0	cpd11581_e0 --> 	
EX_cpd11584_e0	EX_Ala_His_e0	cpd11584_e0 --> 	
EX_cpd00130_e0	EX_L_Malate_e0	cpd00130_e0 --> 	
EX_cpd00011_e0	EX_CO2_e0	cpd00011_e0 <=> 	
EX_cpd11416_c0	EX_Biomass_c0	cpd11416_c0 <=> 	
EX_cpd00393_e0	EX_Folate_e0	cpd00393_e0 <=> 	
EX_cpd00099_e0	EX_Cl__e0	cpd00099_e0 <=> 	
EX_cpd03847_e0	EX_Myristic_acid_e0	cpd03847_e0 --> 	
EX_cpd00516_e0	EX_meso_2_6_Diaminopimelate_e0	cpd00516_e0 --> 	
EX_cpd01741_e0	EX_ddca_e0	cpd01741_e0 --> 	
EX_cpd00793_e0	EX_Thiamine_phosphate_e0	cpd00793_e0 <=> 	
EX_cpd01080_e0	EX_ocdca_e0	cpd01080_e0 --> 	
EX_cpd11606_e0	EX_Menaquinone_7_e0	cpd11606_e0 <=> 	
rxn4337_c0	4-hydroxy-tetrahydropicolinate synthase	cpd00020_c0 + cpd00346_c0 --> Hthdpc_c0 + cpd00001_c0	6666666.308629.peg.1875;6666666.308629.peg.2762;
rxn11718_c0	4-hydroxy-tetrahydropicolinate reductase	Hthdpc_c0 + cpd00004_c0 + cpd00067_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd02465_c0	6666666.308629.peg.1984;
rxn26111_c0	N-succinyl-L-2,6 diaminoheptanedioate transferase	cpd00023_c0 + cpd02724_c0 <=> cpd00024_c0 + cpd02698_c0	6666666.308629.peg.3297;6666666.308629.peg.1399;6666666.308629.peg.1898;
rxn54995_c0	Chorismate mutase I	cpd00216_c0 --> cpd00219_c0	
rxn31221_c0	ACP hydrolase	cpd00001_c0 + cpd11468_c0 --> cpd01741_c0 + cpd11493_c0	
PHBsyn	PHB synthase	cpd00842_c0 --> PHB + cpd00010_c0	
PHVsyn	PHV synthase	3-hydroxyvalerylcoa --> PHV + cpd00010_c0	
rxn02168_c0	3R_3_Hydroxybutanoyl_CoA_hydro_lyase_c0	cpd02234_c0 <=> cpd00001_c0 + cpd00650_c0	
rxn03463_c0	R05113_c0	cpd00112_c0 + cpd03658_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03659_c0	
rxn04810_c0	1R_glutathionyl_2R_hydroxy_1_2_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10484_c0 <=> cpd10490_c0	
rxn01604_c0	Formate_dihydrofolate_ligase_ADP_forming_c0	cpd00002_c0 + cpd00047_c0 + cpd00330_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd02046_c0	
rxn02270_c0	Branched_chain_acyl_CoA_dehydrogenase_c0	cpd00982_c0 + cpd02125_c0 --> cpd00015_c0 + cpd00067_c0 + cpd00760_c0	
rxn04830_c0	1_nitro_7_hydroxy_8_glutathionyl_7_8_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10499_c0 <=> cpd10500_c0	
rxn04779_c0	R06970_c0	cpd00001_c0 + cpd00067_c0 + cpd09846_c0 <=> cpd00013_c0 + cpd09847_c0	
rxn01292_c0	L_Arabinose_aldose_ketose_isomerase_c0	cpd00224_c0 <=> cpd00397_c0	
rxn04135_c0	R_limonene_NADPH__oxygen_oxidoreductase_6_hydroxylating_c0	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd03638_c0 <=> cpd00001_c0 + cpd00006_c0 + cpd08263_c0	
rxn05555_c0	iron_II_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd10515_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd10515_c0	
rxn04831_c0	1_nitro_7_glutathionyl_8_hydroxy_7_8_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10499_c0 <=> cpd10501_c0	
rxn02642_c0	S_Tetrahydrocolumbamine_oxigen_oxidoreductase_c0	2.0 cpd00007_c0 + cpd00067_c0 + cpd02545_c0 <=> 2.0 cpd00025_c0 + cpd01238_c0	
rxn04919_c0	2_bromoacetaldehyde_glutathione_S_formylmethyltransferase_c0	cpd00042_c0 + cpd10567_c0 <=> cpd00067_c0 + cpd00966_c0 + cpd10568_c0	
rxn13952_c0	tetrahydropalmatine_oxygen_oxidoreductase_c0	2.0 cpd00007_c0 + cpd00067_c0 + cpd01851_c0 <=> 2.0 cpd00025_c0 + cpd03153_c0	
rxn04832_c0	1_nitro_5_hydroxy_6_glutathionyl_5_6_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10497_c0 <=> cpd10502_c0	
rxn00321_c0	L_Lysine_2_3_aminomutase_c0	cpd00039_c0 <=> cpd00840_c0	
rxn08707_c0	protoheme_IX_farnesyltransferase_c0	cpd00001_c0 + cpd00028_c0 + cpd00350_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd11313_c0	6666666.308629.peg.3342;
rxn02067_c0	S_Tetrahydroberberine_oxigen_oxidoreductase_c0	2.0 cpd00007_c0 + cpd00067_c0 + cpd02117_c0 <=> 2.0 cpd00025_c0 + cpd00563_c0	
rxn04833_c0	1_nitro_5_glutathionyl_6_hydroxy_5_6_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10497_c0 <=> cpd10503_c0	
rxn02784_c0	2_hydroxy_2_3_dihydrodaidzein_NADP_plus__2_oxidoreductase_c0	cpd00006_c0 + cpd02238_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd01638_c0	
rxn00205_c0	glutathione_hydrogen_peroxide_oxidoreductase_c0	cpd00025_c0 + 2.0 cpd00042_c0 --> 2.0 cpd00001_c0 + cpd00111_c0	
rxn04903_c0	trichloroethene_glutathione_S_1_2_dichlorovinyltransferase_c0	cpd00042_c0 + cpd04167_c0 <=> cpd00067_c0 + cpd00099_c0 + cpd10565_c0	
rxn00490_c0	L_arogenate_hydro_lyase_decarboxylating_L_phenylalanine_forming_c0	cpd00067_c0 + cpd00616_c0 --> cpd00001_c0 + cpd00011_c0 + cpd00066_c0	
rxn00559_c0	D_mannose_6_phosphate_aldose_ketose_isomerase_c0	cpd00235_c0 <=> cpd00072_c0	
rxn04811_c0	1S_hydroxy_2S_glutathionyl_1_2_dihydronaphthalene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10484_c0 <=> cpd10489_c0	
rxn05909_c0	L_serine_hydro_lyase_adding_hydrogen_sulfide__L_cysteine_forming_c0	cpd00054_c0 + cpd00067_c0 + cpd00239_c0 <=> cpd00001_c0 + cpd00084_c0	
rxn06735_c0	CMP_N_acetylneuraminate_alpha_N_acetylneuraminyl_2_3_beta_D_galactoside_alpha_2_8_N_acetylneuraminyltransferase_c0	cpd00112_c0 + cpd12599_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03654_c0	
rxn04873_c0	2_3_dihydro_2_S_glutathionyl_3_hydroxy_bromobenzene_glutathione_lyase_epoxide_forming_c0	cpd00042_c0 + cpd10537_c0 <=> cpd10545_c0	
rxn01406_c0	S_adenosylmethioninamine_putrescine_3_aminopropyltransferase_c0	cpd00118_c0 + cpd00837_c0 --> cpd00067_c0 + cpd00147_c0 + cpd00264_c0	
rxn00778_c0	D_Ribose_1_5_phosphomutase_c0	cpd00475_c0 <=> cpd00101_c0	
rxn04840_c0	Glutathione__5_HPETE_oxidoreductase_c0	2.0 cpd00042_c0 + cpd03176_c0 <=> cpd00001_c0 + cpd00111_c0 + cpd02918_c0	
rxn06759_c0	R04649_c0	cpd00112_c0 + cpd12640_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03661_c0	
rxn00056_c0	FeII_oxygen_oxidoreductase_c0	cpd00007_c0 + 4.0 cpd00067_c0 + 4.0 cpd10515_c0 --> 2.0 cpd00001_c0 + 4.0 cpd10516_c0	
rxn00994_c0	Butanoyl_CoA_acetoacetate_CoA_transferase_c0	cpd00120_c0 + cpd00142_c0 <=> cpd00211_c0 + cpd00279_c0	
rxn00875_c0	Butanoyl_CoA_acetate_CoA_transferase_c0	cpd00029_c0 + cpd00120_c0 <-- cpd00022_c0 + cpd00211_c0	
valerate6.2.1.1	Valeryl-CoA synthesis	cpd00002_c0 + cpd00010_c0 + valerate --> cpd00008_c0 + cpd00009_c0 + valerylcoa	
rxn02305_c0	2_methyl_4_amino_5_hydroxymethylpyrimidine_diphosphate_4_methyl_5_2_phosphoethyl_thiazole_2_methyl_4_aminopyridine_5_methenyltransferase_c0	cpd02654_c0 + cpd02894_c0 <=> cpd00012_c0 + cpd00793_c0	6666666.308629.peg.1085;
rxn05651_c0	sulfate_transport_in_via_proton_symport_c0	cpd00048_e0 + cpd00067_e0 <=> cpd00048_c0 + cpd00067_c0	
rxn01358_c0	inosine_phosphate_alpha_D_ribosyltransferase_c0	cpd00009_c0 + cpd00246_c0 <=> cpd00226_c0 + cpd00475_c0	
rxn08521_c0	reduced_riboflavin_NAD_plus__oxidoreductase_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd00220_c0 <=> cpd00003_c0 + cpd00739_c0	
