Reaction id	Reaction name	stoichiometry	Genes
rxn04133_c0	R06064_c0	cpd00001_c0 + cpd08625_c0 --> cpd00067_c0 + cpd00011_c0 + cpd01092_c0	
rxn00193_c0	glutamate_racemase_c0	cpd00023_c0 <=> cpd00186_c0	
rxn05326_c0	Hexanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + cpd11473_c0 + cpd00067_c0 --> cpd11472_c0 + cpd00003_c0	6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;6666666.378008.peg.1675;
rxn04428_c0	caffeic_aldehyde_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd07830_c0 <=> cpd01733_c0 + cpd00067_c0 + cpd00019_c0	
rxn00653_c0	3_aminopropanal_NAD_plus__oxidoreductase_c0	cpd00004_c0 + cpd00085_c0 + 2.0 cpd00067_c0 <=> cpd00003_c0 + cpd00001_c0 + cpd01504_c0	6666666.378008.peg.4183;
rxn03164_c0	UDP_N_acetylmuramoyl_L_alanyl_D_glutamyl_meso_2_6_diaminoheptanedioate_D_alanyl_D_alanine_ligaseADP_forming_c0	cpd02964_c0 + cpd00731_c0 + cpd00002_c0 --> cpd02968_c0 + cpd00008_c0 + cpd00009_c0 + cpd00067_c0	
rxn00929_c0	L_Proline_NAD_plus__5_oxidoreductase_c0	cpd00129_c0 + cpd00003_c0 <=> cpd02431_c0 + cpd00004_c0 + 2.0 cpd00067_c0	
rxn08800_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C16_1_periplasm_c0	cpd15326_c0 + cpd00001_c0 <=> cpd00080_c0 + cpd15237_c0 + 2.0 cpd00067_c0	6666666.378008.peg.741;
rxn11892_c0	Palmitoyl_CoA_retinol_O_acyltransferase_c0	cpd00667_c0 + cpd00134_c0 <=> cpd02184_c0 + cpd00010_c0	6666666.378008.peg.1674;6666666.378008.peg.2942;
rxn00256_c0	acetyl_CoA_oxaloacetate_C_acetyltransferase_thioester_hydrolysing_c0	cpd00022_c0 + cpd00001_c0 + cpd00032_c0 --> cpd00010_c0 + cpd00137_c0 + cpd00067_c0	6666666.378008.peg.4647;6666666.378008.peg.1767;6666666.378008.peg.4648;
rxn08335_c0	S_dihydroorotate_quinone_oxidoreductase_c0	cpd15560_c0 + cpd00282_c0 --> cpd15561_c0 + cpd00247_c0	
rxn03004_c0	10_Formyltetrahydrofolate_5_phosphoribosylglycinamide_formyltransferase_c0	cpd02394_c0 + cpd00201_c0 <=> cpd00087_c0 + cpd02678_c0 + cpd00067_c0	6666666.378008.peg.1056;
rxn10232_c0	isoheptadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0	6666666.378008.peg.311;
rxn00138_c0	deamido_NAD_plus__ammonia_ligase_AMP_forming_c0	cpd00638_c0 + cpd00013_c0 + cpd00002_c0 --> cpd00003_c0 + cpd00018_c0 + cpd00012_c0 + 2.0 cpd00067_c0	6666666.378008.peg.1098;
rxn06729_c0	R_3_Hydroxytetradecanoly_acyl_carrier_protein_UDP_N_acetyl_glucosamine_3_O_3_hydroxytetradecanoyltransferase_c0	cpd00037_c0 + cpd11484_c0 + cpd00067_c0 --> cpd11493_c0 + cpd02886_c0	
rxn00921_c0	4_hydroxybenzoate_carboxy_lyase_phenol_forming_c0	cpd00067_c0 + cpd00136_c0 <=> cpd00011_c0 + cpd00127_c0	6666666.378008.peg.311;
rxn02015_c0	Taurocholate_amidohydrolase_c0	cpd00001_c0 + cpd03047_c0 <=> cpd00210_c0 + cpd00526_c0	
rxn05054_c0	adenosylcobyric_acid_R_1_aminopropan_2_ol_ligase_ADP_forming_c0	cpd02039_c0 + cpd00002_c0 + cpd03917_c0 --> cpd03918_c0 + cpd00008_c0 + cpd00009_c0 + cpd00067_c0	
rxn02167_c0	S_3_Hydroxybutanoyl_CoA_hydro_lyase_c0	cpd00842_c0 <=> cpd00001_c0 + cpd00650_c0	6666666.378008.peg.376;6666666.378008.peg.4720;6666666.378008.peg.144;
rxn05368_c0	8_methyl_3_oxo_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11504_c0 <=> cpd11505_c0 + cpd00006_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn10770_c0	R08557_c0	cpd00098_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd00447_c0 + cpd00004_c0	
rxn01819_c0	Nomega_Nomega_dimethyl_L_arginine_dimethylamidohydrolase_c0	cpd00001_c0 + cpd02279_c0 --> cpd00425_c0 + cpd00274_c0	6666666.378008.peg.4465;
rxn05360_c0	4_methyl_3_oxo_hexanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11496_c0 <=> cpd11497_c0 + cpd00006_c0	6666666.378008.peg.3363;6666666.378008.peg.2985;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.1195;
rxn02297_c0	6_Carboxyhexanoyl_CoA_L_alanine_C_carboxyhexanoyltransferase_decarboxylating_c0	cpd00035_c0 + cpd00782_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00010_c0 + cpd00800_c0	6666666.378008.peg.3060;
rxn05421_c0	8_methyl_nonanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11557_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11558_c0	6666666.378008.peg.1198;6666666.378008.peg.2887;6666666.378008.peg.4759;6666666.378008.peg.957;6666666.378008.peg.3755;
rxn03079_c0	5_10_Methylenetetrahydromethanopterin_coenzyme_F420_oxidoreductase_c0	cpd02679_c0 + cpd00067_c0 + cpd00649_c0 <=> cpd00792_c0 + cpd02655_c0	6666666.378008.peg.836;6666666.378008.peg.4601;6666666.378008.peg.2684;
rxn01485_c0	D_Glucosamine_1_phosphate_1_6_phosphomutase_c0	cpd03671_c0 <=> cpd00288_c0	6666666.378008.peg.1531;6666666.378008.peg.3354;
rxn05206_c0	TRANS_RXN_187ce_c0	cpd00205_e0 <=> cpd00205_c0	6666666.378008.peg.1765;
rxn03031_c0	Succinyl_CoA_2_3_4_5_tetrahydropyridine_2_6_dicarboxylate_N_succinyltransferase_c0	cpd00010_c0 + cpd02724_c0 <=> cpd02465_c0 + cpd00078_c0 + cpd00001_c0	
rxn09207_c0	Phosphatidylserine_syntase_n_C14_1_c0	cpd15422_c0 + cpd00054_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15554_c0	6666666.378008.peg.310;
rxn09296_c0	hydrogen_peroxide_reductase_thioredoxin_c0	cpd11421_c0 + cpd00025_c0 --> 2.0 cpd00001_c0 + cpd11420_c0	6666666.378008.peg.4727;
rxn00239_c0	ATP_GMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00126_c0 <=> cpd00008_c0 + cpd00031_c0	6666666.378008.peg.1201;
rxn00441_c0	R00621_c0	cpd00056_c0 + cpd00067_c0 + cpd00024_c0 --> cpd00011_c0 + cpd03189_c0	6666666.378008.peg.2021;6666666.378008.peg.4674;
rxn00302_c0	GTP_8_9_hydrolase_c0	cpd00001_c0 + cpd00038_c0 --> cpd03518_c0	6666666.378008.peg.2011;6666666.378008.peg.358;
rxn00467_c0	L_Ornithine_2_oxo_acid_aminotransferase_c0	cpd00064_c0 + cpd00024_c0 <=> cpd00858_c0 + cpd00023_c0	
rxn02465_c0	N_acetyl_L_glutamate_5_semialdehyde_NADP_plus__5_oxidoreductase_phosphrylating_c0	cpd00005_c0 + cpd02552_c0 + cpd00067_c0 --> cpd00918_c0 + cpd00009_c0 + cpd00006_c0	6666666.378008.peg.2882;
rxn01791_c0	R_Pantoate_beta_alanine_ligase_AMP_forming_c0	cpd00002_c0 + cpd00085_c0 + cpd00408_c0 --> cpd00018_c0 + cpd00012_c0 + 2.0 cpd00067_c0 + cpd00644_c0	6666666.378008.peg.3082;
rxn00623_c0	hydrogen_sulfide_NADP_plus__oxidoreductase_c0	cpd00239_c0 + 3.0 cpd00001_c0 + 3.0 cpd00006_c0 <=> 3.0 cpd00005_c0 + cpd00081_c0 + 3.0 cpd00067_c0	
rxn03333_c0	3_4_dihydroxyphenylethyleneglycol_NAD_plus__oxidoreductase_c0	cpd03306_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd03307_c0 + cpd00004_c0	6666666.378008.peg.980;
rxn03465_c0	Acylneuraminyl_hydrolase_c0	cpd03660_c0 + cpd00232_c0 <=> cpd03659_c0 + cpd00001_c0	
rxn01329_c0	D_mannose_6_phosphate_1_6_phosphomutase_c0	cpd00235_c0 <=> cpd00485_c0	6666666.378008.peg.3354;
rxn00950_c0	Cystathionine_L_homocysteine_lyase_deaminating_c0	cpd00424_c0 + cpd00001_c0 --> cpd00135_c0 + cpd00013_c0 + cpd00020_c0	6666666.378008.peg.3442;
rxn00002_c0	urea_1_carboxylate_amidohydrolase_c0	cpd00001_c0 + 3.0 cpd00067_c0 + cpd00742_c0 --> 2.0 cpd00011_c0 + 2.0 cpd00013_c0	6666666.378008.peg.4613;6666666.378008.peg.4612;
rxn02507_c0	1_2_Carboxyphenylamino_1_deoxy_D_ribulose_5_phosphate_carboxy_lyasecyclizing_c0	cpd00067_c0 + cpd00956_c0 --> cpd00011_c0 + cpd02210_c0 + cpd00001_c0	6666666.378008.peg.315;
rxn02480_c0	5_10_Methenyltetrahydromethanopterin_10_hydrolase_decyclizing_c0	cpd02655_c0 + cpd00001_c0 <=> cpd00067_c0 + cpd00936_c0	6666666.378008.peg.1435;
rxn10220_c0	isoheptadecanoyl_phosphatidate_cytidylyltransferase_c0	cpd00052_c0 + cpd15677_c0 <=> cpd00012_c0 + cpd15683_c0 + cpd00067_c0	
rxn05464_c0	trans_Octodec_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd11572_c0 + cpd00004_c0 + cpd00067_c0 --> cpd11573_c0 + cpd00003_c0	6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;6666666.378008.peg.1675;
rxn10261_c0	isotetradecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0	cpd00080_c0 + cpd15685_c0 <=> cpd00046_c0 + cpd15718_c0	6666666.378008.peg.710;6666666.378008.peg.2294;
rxn01964_c0	L_serine_hydro_lyase_adding_1_C_indol_3_ylglycerol_3_phosphate_L_tryptophan_and_glyceraldehyde_3_phosphate_forming_c0	cpd00054_c0 + cpd02210_c0 --> cpd00001_c0 + cpd00102_c0 + cpd00065_c0	
rxn08816_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C18_1_periplasm_c0	cpd15324_c0 + cpd00001_c0 <=> cpd15269_c0 + cpd02090_c0 + cpd00067_c0	6666666.378008.peg.741;
rxn02341_c0	N_R_4_Phosphopantothenoyl_L_cysteine_carboxy_lyase_c0	cpd02666_c0 + cpd00067_c0 --> cpd00834_c0 + cpd00011_c0	6666666.378008.peg.2218;
rxn01519_c0	dUTP_nucleotidohydrolase_c0	cpd00358_c0 + cpd00001_c0 --> cpd00299_c0 + cpd00012_c0 + 2.0 cpd00067_c0	
rxn03182_c0	CMP_3_deoxy_D_manno_oct_2_ulosonate_lipid_IVA_3_deoxy_D_manno_oct_2_ulosonate_transferase_c0	cpd02546_c0 + cpd02993_c0 <=> cpd00046_c0 + cpd00067_c0 + cpd03585_c0	
rxn01343_c0	ATP_Sedoheptulose_7_phosphate_1_phosphotransferase_c0	cpd00238_c0 + cpd00002_c0 --> cpd00349_c0 + cpd00008_c0 + cpd00067_c0	6666666.378008.peg.986;
rxn08797_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C14_0_periplasm_c0	cpd15331_c0 + cpd00001_c0 <=> cpd00080_c0 + cpd03847_c0 + cpd00067_c0	
rxn06038_c0	3R_3_Hydroxyacyl_CoA_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd11812_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd11637_c0	6666666.378008.peg.124;
rxn09108_c0	Phosphatidylglycerol_synthase_n_C12_0_c0	cpd15417_c0 + cpd00080_c0 <=> cpd00046_c0 + cpd15542_c0	6666666.378008.peg.710;6666666.378008.peg.2294;
rxn00224_c0	protoheme_ferro_lyase_protoporphyrin_forming_c0	cpd10515_c0 + cpd01476_c0 <=> 2.0 cpd00067_c0 + cpd00028_c0	6666666.378008.peg.4768;
rxn14293_c0	dTDP_4_amino_4_6_dideoxy_D_glucose_ammonia_lyase_dTDP_3_oxo_4_6_dideoxy_D_glucose_forming_c0	cpd02616_c0 <=> cpd08707_c0 + cpd00013_c0	6666666.378008.peg.4466;
rxn01513_c0	ATP_dTMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00298_c0 <=> cpd00008_c0 + cpd00297_c0	6666666.378008.peg.802;
rxn05372_c0	10_methyl_3_oxo_dodecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11508_c0 <=> cpd00006_c0 + cpd11509_c0	6666666.378008.peg.3363;6666666.378008.peg.1195;6666666.378008.peg.1614;6666666.378008.peg.3071;6666666.378008.peg.2893;6666666.378008.peg.2985;
rxn06510_c0	Lauroyl_CoA_acetyl_CoA_C_acyltransferase_c0	cpd00022_c0 + cpd01260_c0 <=> cpd12689_c0 + cpd00010_c0	6666666.378008.peg.1956;6666666.378008.peg.4119;
rxn04016_c0	S_adenosyl_L_methionine_E_prop_1_ene_1_2_3_tricarboxylate_2_O_methyltransferase_c0	cpd00017_c0 + cpd01563_c0 <=> cpd08353_c0 + cpd00019_c0	6666666.378008.peg.1559;
rxn02186_c0	2_3_Dihydroxy_3_methylbutanoate_NADP_plus__oxidoreductase_isomerizing_c0	cpd00067_c0 + cpd00005_c0 + cpd00668_c0 <=> cpd00006_c0 + cpd02498_c0	
rxn08307_c0	CDP_diacylglycerol_synthetase_n_C14_0_c0	cpd15522_c0 + cpd00052_c0 <=> cpd00012_c0 + cpd15423_c0 + cpd00067_c0	6666666.378008.peg.1248;
rxn05426_c0	12_methyl_3_oxo_tridecanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11562_c0 <=> cpd00006_c0 + cpd11563_c0	
rxn00209_c0	Pyridoxine_5_phosphate_oxygen_oxidoreductase_c0	cpd00007_c0 + cpd00478_c0 --> cpd00025_c0 + cpd00016_c0	6666666.378008.peg.76;6666666.378008.peg.2799;
rxn01274_c0	R_S_Lactoylglutathione_hydrolase_c0	cpd00001_c0 + cpd02182_c0 --> cpd00067_c0 + cpd00042_c0 + cpd00221_c0	6666666.378008.peg.4616;
rxn02474_c0	5_amino_6_5_phosphoribitylaminouracil_NADP_plus__1_oxidoreductase_c0	cpd00006_c0 + cpd02720_c0 <=> cpd00931_c0 + cpd00005_c0 + cpd00067_c0	6666666.378008.peg.1106;
rxn02230_c0	3_mercaptopyruvate_cyanide_sulfurtransferase_c0	cpd00706_c0 + cpd00150_c0 <=> cpd00020_c0 + cpd01211_c0 + cpd00067_c0	6666666.378008.peg.3982;
rxn03246_c0	S_hydroxyoctanoyl_CoA_NAD_plus__oxidoreductase_c0	cpd03120_c0 + cpd00003_c0 <=> cpd00067_c0 + cpd03121_c0 + cpd00004_c0	6666666.378008.peg.4118;
rxn06517_c0	S_Alkyl_L_cysteine_S_oxide_alkyl_sulfenate_lyase_c0	cpd12379_c0 <=> cpd01495_c0 + cpd12050_c0	6666666.378008.peg.3442;
rxn08657_c0	Glycolate_oxidase_c0	cpd15352_c0 + cpd00139_c0 --> cpd00040_c0 + cpd15353_c0	6666666.378008.peg.218;6666666.378008.peg.219;6666666.378008.peg.220;
rxn12645_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd11581_c0 <=> cpd00033_c0 + cpd00132_c0	6666666.378008.peg.1300;6666666.378008.peg.2861;6666666.378008.peg.2303;6666666.378008.peg.157;6666666.378008.peg.1363;
rxn00274_c0	Acetyl_CoA_glycine_C_acetyltransferase_c0	cpd00033_c0 + cpd00022_c0 <=> cpd00010_c0 + cpd02211_c0	
rxn05605_c0	Maltose_permease_MAL31_c0	cpd00130_e0 + cpd00067_e0 --> cpd00130_c0 + cpd00067_c0	6666666.378008.peg.1430;
rxn01019_c0	Carbamoyl_phosphate_L_ornithine_carbamoyltransferase_c0	cpd00064_c0 + cpd00146_c0 --> cpd00067_c0 + cpd00274_c0 + cpd00009_c0	6666666.378008.peg.3300;
rxn06335_c0	S_2_methylbutanoyl_CoA_enzyme_N6_dihydrolipoyllysine_S_2_methylbutanoyltransferase_c0	cpd00760_c0 + cpd00449_c0 <=> cpd00010_c0 + cpd14703_c0	6666666.378008.peg.4097;
rxn08849_c0	Lysophospholipase_L2_2_acylglycerophosphoglycerol__n_C16_1_c0	cpd15347_c0 + cpd00001_c0 <=> cpd15237_c0 + cpd00067_c0 + cpd02090_c0	6666666.378008.peg.741;
rxn09448_c0	fatty_acid__CoA_ligase_octadecenoate_c0	cpd00002_c0 + cpd15269_c0 + cpd00010_c0 --> cpd15274_c0 + cpd00018_c0 + cpd00012_c0	
rxn09208_c0	Phosphatidylserine_syntase_n_C16_0_c0	cpd00054_c0 + cpd15419_c0 --> cpd15555_c0 + 2.0 cpd00067_c0 + cpd00046_c0	6666666.378008.peg.310;
rxn05439_c0	5_methyl_trans_hex_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00067_c0 + cpd11523_c0 + cpd00004_c0 --> cpd00003_c0 + cpd11524_c0	6666666.378008.peg.1675;6666666.378008.peg.1473;6666666.378008.peg.557;6666666.378008.peg.3316;
rxn02406_c0	3_Hydroxy_2_methylpropanoyl_CoA_hydrolase_c0	cpd02503_c0 + cpd00001_c0 <=> cpd00010_c0 + 2.0 cpd00067_c0 + cpd00876_c0	6666666.378008.peg.1957;
rxn14342_c0	UDP_N_acetyl_D_glucosaminuronate_4_epimerase_c0	cpd02782_c0 <=> cpd09739_c0	
rxn00202_c0	acetyl_CoA_2_oxoglutarate_C_acetyltransferase_thioester_hydrolysing__carboxymethyl_forming_c0	cpd00001_c0 + cpd00022_c0 + cpd00024_c0 --> cpd00919_c0 + cpd00010_c0 + cpd00067_c0	6666666.378008.peg.1742;
rxn02914_c0	3_Phosphoserine_2_oxoglutarate_aminotransferase_c0	cpd00738_c0 + cpd00024_c0 <=> cpd02069_c0 + cpd00023_c0	6666666.378008.peg.4235;
rxn00055_c0	S_adenosyl_L_methionine_S_adenosyl_L_methionine_3_amino_3_carboxypropyltransferase_c0	3.0 cpd00017_c0 <=> 4.0 cpd00067_c0 + cpd03158_c0 + 3.0 cpd00147_c0	
rxn00686_c0	5_6_7_8_tetrahydrofolate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00087_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00330_c0	6666666.378008.peg.4256;6666666.378008.peg.722;6666666.378008.peg.3360;
rxn00905_c0	2_dehydropantoate_formaldehyde_lyase_3_methyl_2_oxobutanoate_forming_c0	cpd00712_c0 <=> cpd00123_c0 + cpd00055_c0	6666666.378008.peg.3003;
rxn05456_c0	14_methyl_pentadecanoyl_ACP_acyl_carrier_protein_transferase_c0	cpd00010_c0 + cpd11569_c0 + 2.0 cpd00067_c0 <=> cpd11441_c0 + cpd11493_c0	6666666.378008.peg.1192;
rxn09112_c0	Phosphatidylglycerol_synthase_n_C16_1_c0	cpd15418_c0 + cpd00080_c0 <=> cpd15546_c0 + cpd00046_c0	
rxn03194_c0	S_2_Aceto_2_hydroxybutanoate_pyruvate_lyase_carboxylating_c0	cpd03049_c0 + cpd00094_c0 <=> cpd00056_c0 + cpd00498_c0	
rxn01286_c0	D_Glyceraldehyde_NAD_plus__oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00448_c0 --> cpd00004_c0 + cpd00223_c0 + 2.0 cpd00067_c0	
rxn05289_c0	NADPH_oxidized_thioredoxin_oxidoreductase_c0	cpd00067_c0 + cpd00005_c0 + cpd11420_c0 <=> cpd11421_c0 + cpd00006_c0	6666666.378008.peg.4630;6666666.378008.peg.3965;6666666.378008.peg.3593;
rxn01973_c0	N_Succinyl_LL_2_6_diaminoheptanedioate_amidohydrolase_c0	cpd02698_c0 + cpd00001_c0 <=> cpd00036_c0 + cpd00504_c0	6666666.378008.peg.2036;
rxn05467_c0	CO2_transporter_via_diffusion_c0	cpd00011_e0 <=> cpd00011_c0	
rxn00117_c0	ATP_UDP_phosphotransferase_c0	cpd00002_c0 + cpd00014_c0 <=> cpd00008_c0 + cpd00062_c0	6666666.378008.peg.341;
rxn05343_c0	Octanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11470_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11487_c0 + cpd11493_c0	6666666.378008.peg.3755;6666666.378008.peg.2887;6666666.378008.peg.3318;6666666.378008.peg.2008;6666666.378008.peg.1198;6666666.378008.peg.957;6666666.378008.peg.4759;
rxn01520_c0	5_10_Methylenetetrahydrofolate_dUMP_C_methyltransferase_c0	cpd00125_c0 + cpd00299_c0 --> cpd00330_c0 + cpd00298_c0	6666666.378008.peg.3359;
rxn05425_c0	10_methyl_undecanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11561_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11562_c0	6666666.378008.peg.3755;6666666.378008.peg.4759;6666666.378008.peg.2887;6666666.378008.peg.957;6666666.378008.peg.1198;
rxn03395_c0	S_adenosyl_L_methionine_3_all_trans_octaprenylbenzene_1_2_diol_2_O_methyltransferase_c0	cpd00017_c0 + cpd03445_c0 <=> cpd03446_c0 + cpd00067_c0 + cpd00019_c0	
rxn05736_c0	acyl_coenzyme_A_ligase_c0	cpd00010_c0 + cpd00002_c0 + cpd03847_c0 --> cpd01695_c0 + cpd00018_c0 + cpd00012_c0 + cpd00067_c0	6666666.378008.peg.1615;6666666.378008.peg.3375;6666666.378008.peg.1620;6666666.378008.peg.3057;
rxn03445_c0	O_Phospho_4_hydroxy_L_threonine_2_oxoglutarate_aminotransferase_c0	cpd03607_c0 + cpd00024_c0 <=> cpd03606_c0 + cpd00023_c0	6666666.378008.peg.4235;
rxn01641_c0	5_Formiminotetrahydrofolate_L_glutamate_N_formiminotransferase_c0	cpd00502_c0 + cpd00023_c0 <=> cpd00087_c0 + cpd00344_c0	
rxn11663_c0	4_phosphonooxythreonine_NAD_oxidoreductase_c0	cpd03607_c0 + cpd00003_c0 <=> cpd00011_c0 + cpd08449_c0 + cpd00004_c0	6666666.378008.peg.1205;
rxn00493_c0	L_Phenylalanine_2_oxoglutarate_aminotransferase_c0	cpd00066_c0 + cpd00024_c0 <=> cpd00143_c0 + cpd00023_c0	
rxn01834_c0	R_S_Lactoylglutathione_methylglyoxal_lyase_isomerizing_c0	cpd02182_c0 <=> cpd00042_c0 + cpd00428_c0	6666666.378008.peg.3656;6666666.378008.peg.1705;6666666.378008.peg.49;
rxn00293_c0	UTP_N_acetyl_alpha_D_glucosamine_1_phosphate_uridylyltransferase_c0	cpd02611_c0 + cpd00062_c0 <=> cpd00012_c0 + cpd00037_c0	6666666.378008.peg.4575;6666666.378008.peg.1545;
rxn05383_c0	3_methylbutanoyl_CoA_acyl_carrier_protein_transferase_c0	cpd01882_c0 + cpd11493_c0 <=> cpd11520_c0 + cpd00067_c0 + cpd00010_c0	6666666.378008.peg.1192;
rxn10196_c0	Teichoic_acid_D_alanine_substituted_export_c0	cpd15663_c0 + cpd15666_c0 <=> cpd00067_c0 + cpd15668_c0 + cpd00286_c0	6666666.378008.peg.1541;
rxn00839_c0	ATP_dADP_phosphotransferase_c0	cpd00002_c0 + cpd00177_c0 <=> cpd00008_c0 + cpd00115_c0	
rxn10336_c0	stearoyl_cardiolipin_synthase_c0	2.0 cpd15540_c0 --> cpd00100_c0 + cpd15793_c0	
rxn03150_c0	R04594_c0	cpd02904_c0 + cpd00001_c0 --> cpd00009_c0 + cpd03423_c0	
rxn02404_c0	3_Deoxy_D_manno_octulosonate_8_phosphate_8_phosphohydrolase_c0	cpd02730_c0 + cpd00001_c0 --> cpd00009_c0 + cpd00875_c0	
rxn05255_c0	folate_transport_via_proton_simport_c0	cpd00393_e0 + cpd00067_e0 --> cpd00067_c0 + cpd00393_c0	
rxn03916_c0	ATP_D_glycero_beta_D_manno_heptose_1_phosphate_adenylyltransferase_c0	cpd00002_c0 + cpd04920_c0 --> cpd00012_c0 + cpd03830_c0	
rxn10473_c0	chloride_Cl_1_transport_via_diffusion_extracellular_to_periplasm_c0	cpd00099_e0 --> cpd00099_c0	
rxn08618_c0	glucosyltransferase_I_LPS_core_synthesis_c0	cpd00026_c0 + cpd15489_c0 --> 4.0 cpd00067_c0 + cpd15479_c0 + cpd00014_c0	
rxn13661_c0	S_adenosylmethione_2_demthylmenaquinone_methyltransferase_menaquinone_7_c0	cpd11606_c0 + cpd00067_c0 + cpd00019_c0 --> cpd00017_c0 + cpd11425_c0	
rxn05381_c0	14_methyl_3_hydroxy_hexa_decanoyl_ACP_hydro_lyase_c0	cpd11517_c0 --> cpd11518_c0 + cpd00001_c0	
rxn10163_c0	Tetradecanoate_transport_via_proton_symport_c0	cpd03847_e0 + cpd00067_e0 --> cpd00067_c0 + cpd03847_c0	
rxn03511_c0	ADP_D_glycero_D_manno_heptose_6_epimerase_c0	cpd03830_c0 --> cpd03831_c0	
rxn02774_c0	S_Adenosyl_L_methionine_uroporphyrin_III_C_methyltransferase_c0	cpd01620_c0 + cpd00003_c0 --> 2.0 cpd00067_c0 + cpd03426_c0 + cpd00004_c0	
rxn03891_c0	R05612_c0	cpd00906_c0 + cpd00113_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02590_c0	
rxn12008_c0	R05611_c0	cpd02590_c0 + cpd00113_c0 --> cpd00012_c0 + cpd02557_c0 + cpd00067_c0	
rxn05365_c0	6_methyl_3_hydroxy_octanoyl_ACP_hydro_lyase_c0	cpd11501_c0 --> cpd11502_c0 + cpd00001_c0	
rxn08583_c0	galactosyltransferase_I_LPS_core_synthesis_c0	cpd00026_c0 + cpd15479_c0 --> cpd15469_c0 + cpd00014_c0	
rxn10338_c0	anteisoheptadecanoyl_cardiolipin_synthase_c0	2.0 cpd15723_c0 --> cpd15795_c0 + cpd00100_c0	
rxn13477_c0	2E_6E_farnesyl_diphosphate_isopentenyl_diphosphate_farnesyltranstransferase_adding_3_isopentenyl_units_c0	cpd00350_c0 + 3.0 cpd00113_c0 --> cpd00906_c0 + 3.0 cpd00012_c0 + 3.0 cpd00067_c0	
rxn08619_c0	glucosyltransferase_II_LPS_core_synthesis_c0	cpd00026_c0 + cpd15469_c0 --> cpd15475_c0 + cpd00014_c0	
rxn03917_c0	D_glycero_beta_D_manno_heptose_7_phosphate_aldose_ketose_isomerase_c0	cpd00238_c0 --> cpd04918_c0	
rxn08711_c0	RXN0_5061c_c0	cpd03831_c0 + cpd15485_c0 --> cpd15484_c0 + cpd00008_c0	
rxn01117_c0	D_arabinose_5_phosphate_aldose_ketose_isomerase_c0	cpd00171_c0 --> cpd00817_c0	
rxn05373_c0	10_methyl_3_hydroxy_dodecanoyl_ACP_hydro_lyase_c0	cpd11509_c0 --> cpd00001_c0 + cpd11510_c0	
