Reaction id	Reaction name	stoichiometry	Genes
rxn05176_c0	thiosulfate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd00268_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00268_c0	6666666.293523.peg.4035;6666666.293523.peg.4032;
rxn08811_c0	Lysophospholipase_L1_2_acylglycerophosphoglycerol__n_C14_0_periplasm_c0	cpd00001_c0 + cpd15319_c0 <=> cpd00067_c0 + cpd02090_c0 + cpd03847_c0	6666666.293523.peg.4211;
rxn02473_c0	D_erythro_1_Imidazol_4_ylglycerol_3_phosphate_hydro_lyase_c0	cpd02843_c0 --> cpd00001_c0 + cpd00930_c0	6666666.293523.peg.1284;
rxn06060_c0	Thiosulfate_thiol_sulfurtransferase_c0	2.0 cpd00042_c0 + cpd00268_c0 <=> cpd00067_c0 + cpd00081_c0 + cpd00111_c0 + cpd00239_c0	6666666.293523.peg.659;
rxn08656_c0	Glycolate_oxidase_c0	cpd00139_c0 + cpd15500_c0 --> cpd00040_c0 + cpd15499_c0	6666666.293523.peg.1292;6666666.293523.peg.1291;6666666.293523.peg.1290;
rxn06690_c0	UDPgalactose_D_galactosyl_1_4_beta_D_glucosyl_R_beta_1_3_galactosyltransferase_c0	cpd00043_c0 + cpd12499_c0 <=> cpd00014_c0 + cpd02902_c0	6666666.293523.peg.3761;
rxn01434_c0	L_Citrulline_L_aspartate_ligase_AMP_forming_c0	cpd00002_c0 + cpd00041_c0 + cpd00274_c0 <=> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd02152_c0	6666666.293523.peg.4009;
rxn00912_c0	5_10_Methylenetetrahydrofolate_3_methyl_2_oxobutanoate_hydroxymethyltransferase_c0	cpd00001_c0 + cpd00123_c0 + cpd00125_c0 <=> cpd00087_c0 + cpd00712_c0	6666666.293523.peg.1787;6666666.293523.peg.1252;
rxn08819_c0	Lysophospholipase_L2_2_acylglycerophosphotidate__n_C14_1_c0	cpd00001_c0 + cpd15362_c0 --> 2.0 cpd00067_c0 + cpd00080_c0 + cpd15298_c0	6666666.293523.peg.4211;
rxn02345_c0	S_3_Hydroxybutanoyl_CoA_3_epimerase_c0	cpd00842_c0 <=> cpd02234_c0	6666666.293523.peg.3810;6666666.293523.peg.3980;
rxn07589_c0	S_adenosyl_L_methionine_precorrin_7_C15_methyltransferase_C_12_decarboxylating_c0	cpd00017_c0 + cpd14961_c0 --> cpd00011_c0 + cpd00019_c0 + cpd08375_c0	6666666.293523.peg.3731;
rxn03849_c0	biuret_amidohydrolase_c0	cpd00001_c0 + cpd03963_c0 <=> cpd00013_c0 + cpd00742_c0	6666666.293523.peg.2866;
rxn03512_c0	Precorrin_8X_11_12_methylmutase_c0	3.0 cpd00067_c0 + cpd03835_c0 <=> cpd03832_c0	6666666.293523.peg.3734;6666666.293523.peg.3538;
rxn00122_c0	ATP_FMN_adenylyltransferase_c0	cpd00002_c0 + cpd00050_c0 --> cpd00012_c0 + cpd00015_c0	6666666.293523.peg.2705;
rxn09979_c0	beta_glucosidase_c0	cpd00001_c0 + cpd15585_c0 --> cpd00027_c0 + cpd00116_c0	6666666.293523.peg.2414;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.135;
rxn11938_c0	Formylmethanofuran_NAD_oxidoreductase_c0	cpd00001_c0 + cpd00003_c0 + cpd00735_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00643_c0	
rxn00985_c0	ATP_propanoate_phosphotransferase_c0	cpd00002_c0 + cpd00141_c0 <=> cpd00008_c0 + cpd01844_c0	6666666.293523.peg.468;
rxn10212_c0	myristoyl_1_acylglycerol_3_phosphate_O_acyltransferase_c0	cpd00067_c0 + cpd01695_c0 + cpd15331_c0 --> cpd00010_c0 + cpd15522_c0	6666666.293523.peg.3882;6666666.293523.peg.751;
rxn01011_c0	D_Glycerate_NAD_plus__2_oxidoreductase_c0	cpd00003_c0 + cpd00223_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00145_c0	6666666.293523.peg.1661;6666666.293523.peg.2886;
rxn12849_c0	Gly_Leu_ABC_transporters_c0	cpd00001_c0 + cpd00002_c0 + cpd15604_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd15604_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn05179_c0	nonpolar_amino_acid_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00322_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00322_c0	6666666.293523.peg.755;
rxn03492_c0	precorrin_6Y_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd03760_c0 --> cpd00005_c0 + cpd00067_c0 + cpd03761_c0	6666666.293523.peg.3443;
rxn10259_c0	isoheptadecanoyl_CDPdiacylglycerol_sn_glycerol_3_phosphate_3_phosphatidyltransferase_c0	cpd00080_c0 + cpd15683_c0 <=> cpd00046_c0 + cpd15716_c0	6666666.293523.peg.701;6666666.293523.peg.3910;
rxn01602_c0	dihydrofolate_NADP_plus__oxidoreductase_c0	cpd00006_c0 + cpd00330_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00393_c0	6666666.293523.peg.648;6666666.293523.peg.4080;
rxn07720_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00270_c0 + cpd05630_c0 <=> cpd00010_c0 + cpd15087_c0	6666666.293523.peg.1139;
rxn08094_c0	2_Oxoglutarate_dehydrogenase_complex_c0	cpd00003_c0 + cpd00010_c0 + cpd00024_c0 <=> cpd00004_c0 + cpd00011_c0 + cpd00078_c0	6666666.293523.peg.1832;6666666.293523.peg.2539;6666666.293523.peg.72;6666666.293523.peg.3588;6666666.293523.peg.1831;6666666.293523.peg.2538;
rxn02302_c0	O_Acetyl_L_homoserine_succinate_lyase_adding_cysteine_c0	cpd00084_c0 + cpd00790_c0 <=> cpd00029_c0 + cpd00067_c0 + cpd00424_c0	6666666.293523.peg.3345;
rxn03068_c0	R_2_3_Dihydroxy_3_methylbutanoate_NADP_plus__oxidoreductase_isomerizing_c0	cpd00006_c0 + cpd02498_c0 --> cpd00005_c0 + cpd00067_c0 + cpd02569_c0	6666666.293523.peg.2475;
rxn00794_c0	Biotin_amide_amidohydrolase_c0	cpd00001_c0 + cpd01301_c0 <=> cpd00013_c0 + cpd00104_c0	6666666.293523.peg.394;
rxn05433_c0	4_methyl_trans_hex_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11498_c0 --> cpd00003_c0 + cpd11499_c0	6666666.293523.peg.1805;6666666.293523.peg.2894;
rxn05344_c0	Tetradecanoyl_acyl_carrier_protein_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11466_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11485_c0 + cpd11493_c0	6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2893;6666666.293523.peg.1344;6666666.293523.peg.1561;6666666.293523.peg.3938;6666666.293523.peg.2747;6666666.293523.peg.1926;
rxn03241_c0	S_3_Hydroxytetradecanoyl_CoA_hydro_lyase_c0	cpd03115_c0 <=> cpd00001_c0 + cpd03127_c0	6666666.293523.peg.1235;6666666.293523.peg.3810;6666666.293523.peg.3698;6666666.293523.peg.4304;6666666.293523.peg.1801;
rxn01521_c0	2_Deoxyuridine_5_monophosphate_phosphohydrolase_c0	cpd00001_c0 + cpd00299_c0 --> cpd00009_c0 + cpd00412_c0	6666666.293523.peg.455;6666666.293523.peg.854;6666666.293523.peg.1377;
rxn00331_c0	3S_3_carboxy_3_hydroxypropanoyl_CoA_glyoxylate_lyase_acetyl_CoA_forming_c0	cpd02662_c0 <=> cpd00022_c0 + cpd00040_c0	6666666.293523.peg.1655;6666666.293523.peg.2588;
rxn12636_c0	methionyl_aminopeptidase_c0	cpd00001_c0 + cpd00067_c0 + cpd11590_c0 <=> cpd00035_c0 + cpd00060_c0	6666666.293523.peg.3902;6666666.293523.peg.2459;6666666.293523.peg.3720;6666666.293523.peg.1388;6666666.293523.peg.2222;
rxn03394_c0	R04987_c0	cpd00005_c0 + cpd00007_c0 + cpd00067_c0 + cpd03444_c0 --> cpd00001_c0 + cpd00006_c0 + cpd03445_c0	6666666.293523.peg.2568;
rxn11759_c0	5_fluorouridine_monophosphate_diphosphate_phospho_alpha_D_ribosyl_transferase_c0	cpd00103_c0 + cpd04810_c0 <=> cpd00012_c0 + cpd16438_c0	6666666.293523.peg.3934;
rxn05414_c0	6_methyl_3_oxo_heptanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11550_c0 <=> cpd00006_c0 + cpd11551_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn00338_c0	L_aspartate_oxygen_oxidoreductase_c0	cpd00007_c0 + cpd00041_c0 --> cpd00025_c0 + cpd00067_c0 + cpd03470_c0	6666666.293523.peg.786;
rxn05384_c0	3_methylbutanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11520_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11521_c0	6666666.293523.peg.1561;6666666.293523.peg.4031;6666666.293523.peg.1196;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn00700_c0	GTP_alpha_D_glucose_1_phosphate_guanylyltransferase_c0	cpd00038_c0 + cpd00089_c0 <=> cpd00012_c0 + cpd00315_c0	6666666.293523.peg.3772;
rxn02373_c0	L_glutamate_5_semialdehyde_NADP_plus__5_oxidoreductase_phosphorylating_c0	cpd00005_c0 + cpd00067_c0 + cpd02097_c0 --> cpd00006_c0 + cpd00009_c0 + cpd00858_c0	6666666.293523.peg.4026;
rxn03094_c0	Glycodeoxycholate_amidohydrolase_c0	cpd00001_c0 + cpd03245_c0 <=> cpd00033_c0 + cpd02733_c0	6666666.293523.peg.1233;6666666.293523.peg.2005;
rxn00085_c0	L_Glutamate_NADP_plus__oxidoreductase_transaminating_c0	cpd00006_c0 + 2.0 cpd00023_c0 <=> cpd00005_c0 + cpd00024_c0 + cpd00053_c0 + cpd00067_c0	6666666.293523.peg.4220;6666666.293523.peg.4285;6666666.293523.peg.4223;
rxn00119_c0	ATP_UMP_phosphotransferase_c0	cpd00002_c0 + cpd00067_c0 + cpd00091_c0 <=> cpd00008_c0 + cpd00014_c0	6666666.293523.peg.2744;6666666.293523.peg.1744;
rxn07432_c0	R07601_c0	cpd00056_c0 + cpd00067_c0 + cpd00200_c0 --> cpd00011_c0 + cpd14698_c0	6666666.293523.peg.1462;6666666.293523.peg.1461;
rxn11749_c0	5_deoxy_5_fluorocytidine_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd16439_c0 <=> cpd00013_c0 + cpd16329_c0	6666666.293523.peg.1659;
rxn02677_c0	Cycloeucalenol_lyase_cyclopropane_decyclizing_c0	cpd01451_c0 <=> cpd01334_c0	6666666.293523.peg.1245;
rxn04453_c0	5_hydroxyisourate_amidohydrolase_c0	cpd00001_c0 + cpd08625_c0 --> cpd00067_c0 + cpd09027_c0	6666666.293523.peg.746;6666666.293523.peg.1840;
rxn08549_c0	glycerol_3_phosphate_acyltransferase_C16_0_c0	2.0 cpd00067_c0 + cpd00080_c0 + cpd15277_c0 --> cpd11493_c0 + cpd15327_c0	6666666.293523.peg.3939;6666666.293523.peg.4185;
rxn05468_c0	TRANS_RXNAVI_26568ce_c0	cpd00007_e0 <=> cpd00007_c0	
rxn09345_c0	Undecaprenyl_diphosphate_synthase_c0	8.0 cpd00113_c0 + cpd00350_c0 <=> 8.0 cpd00012_c0 + 8.0 cpd00067_c0 + cpd02229_c0	6666666.293523.peg.3751;
rxn05447_c0	8_methyl_trans_non_2_enoyl_ACP_NAD_plus__oxidoreductase_A_specific_c0	cpd00004_c0 + cpd00067_c0 + cpd11556_c0 --> cpd00003_c0 + cpd11557_c0	6666666.293523.peg.2894;6666666.293523.peg.1805;
rxn01633_c0	2_Dehydro_3_deoxy_L_arabinonate_hydro_lyase_c0	cpd00520_c0 --> cpd00001_c0 + cpd00340_c0	6666666.293523.peg.2560;
rxn01466_c0	Geranyl_diphosphate_isopentenyl_diphosphate_geranyltrans_transferase_c0	cpd00113_c0 + cpd00283_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00350_c0	
rxn05106_c0	2_hydroxy_5_methylthio_3_oxopent_1_enyl_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd11296_c0 --> cpd00009_c0 + cpd11255_c0	6666666.293523.peg.3200;
rxn03409_c0	Undecaprenyl_diphospho_N_acetylmuramoyl_N_acetylglucosamine__c0	cpd00002_c0 + cpd00013_c0 + cpd03495_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03496_c0	6666666.293523.peg.1086;
rxn00974_c0	citrate_hydro_lyase_cis_aconitate_forming_c0	cpd00137_c0 <=> cpd00001_c0 + cpd00331_c0	
rxn02962_c0	R04248_c0	cpd00025_c0 + cpd02233_c0 --> cpd00009_c0 + cpd00067_c0 + cpd00162_c0	6666666.293523.peg.717;
rxn01948_c0	5_Hydroxy_L_tryptophan_decarboxy_lyase_c0	cpd00067_c0 + cpd00490_c0 <=> cpd00011_c0 + cpd00579_c0	6666666.293523.peg.2318;6666666.293523.peg.1656;
rxn00744_c0	ATP_glycerone_phosphotransferase_c0	cpd00002_c0 + cpd00157_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00095_c0	6666666.293523.peg.3338;
rxn02008_c0	UDP_N_acetylmuramoyl_L_alanine_D_glutamate_ligaseADP_forming_c0	cpd00002_c0 + cpd00186_c0 + cpd00890_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00525_c0	6666666.293523.peg.1115;
rxn05740_c0	1_4_alpha_glucan_branching_enzyme_c0	cpd00009_c0 + cpd00155_c0 <=> cpd00089_c0 + cpd15302_c0	6666666.293523.peg.2515;
rxn09203_c0	Phosphatidylserine_decarboxylase_n_C18_1_c0	2.0 cpd00067_c0 + cpd15558_c0 <=> cpd00011_c0 + cpd15534_c0	6666666.293523.peg.4122;
rxn03904_c0	UDP_N_acetylmuramoyl_L_alanyl_gamma_D_glutamyl_meso_2_6_diaminopimeloyl_D_alanyl_D_alanine_undecaprenyl_phosphate_phospho_N_acetylmuramoyl_pentapeptide_transferase_c0	cpd00286_c0 + cpd02968_c0 <=> cpd00091_c0 + cpd03494_c0	6666666.293523.peg.1116;
rxn01225_c0	Guanine_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00207_c0 --> cpd00013_c0 + cpd00309_c0	6666666.293523.peg.2453;6666666.293523.peg.2219;6666666.293523.peg.2754;
rxn04760_c0	violaxanthin_neoxanthin_isomerase_epoxide_opening_c0	cpd09433_c0 --> cpd09434_c0	6666666.293523.peg.723;
rxn07842_c0	2_Isopentenyl_diphosphate_ADP_delta2_isopentenyltransferase_c0	cpd00008_c0 + cpd00202_c0 <=> cpd00012_c0 + cpd00067_c0 + cpd15131_c0	6666666.293523.peg.3426;
rxn02288_c0	Uroporphyrinogen_III_carboxy_lyase_c0	4.0 cpd00067_c0 + cpd00774_c0 <=> 4.0 cpd00011_c0 + cpd02083_c0	6666666.293523.peg.2720;
rxn10199_c0	Peptidoglycan_subunit_synthesis_c0	cpd03495_c0 + cpd15666_c0 <=> cpd02229_c0 + cpd15665_c0	6666666.293523.peg.1976;6666666.293523.peg.1555;6666666.293523.peg.2523;6666666.293523.peg.1234;
rxn00783_c0	2_dehydro_3_deoxy_D_galactonate_6_phosphate_D_glyceraldehyde_3_phosphate_lyase_pyruvate_forming_c0	cpd00945_c0 --> cpd00020_c0 + cpd00102_c0	6666666.293523.peg.1514;
rxn00409_c0	ATP_CDP_phosphotransferase_c0	cpd00002_c0 + cpd00096_c0 <=> cpd00008_c0 + cpd00052_c0	6666666.293523.peg.4144;
rxn01107_c0	D_Glucono_1_5_lactone_lactonohydrolase_c0	cpd00001_c0 + cpd00170_c0 --> cpd00067_c0 + cpd00222_c0	6666666.293523.peg.4107;
rxn07885_c0	R08096_c0	cpd00001_c0 + cpd00003_c0 + cpd08238_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd15166_c0	6666666.293523.peg.3840;
rxn05534_c0	Dipeptide_transport_via_ABC_system_gly_glu_c0	cpd00001_c0 + cpd00002_c0 + cpd11592_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11592_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn01258_c0	chorismate_hydroxymutase_c0	cpd00216_c0 <=> cpd00658_c0	6666666.293523.peg.3316;
rxn08842_c0	Lysophospholipase_L2_2_acylglycerophosphoethanolamine__n_C16_1_c0	cpd00001_c0 + cpd15340_c0 <=> cpd00067_c0 + cpd00908_c0 + cpd15237_c0	6666666.293523.peg.4211;
rxn02128_c0	ATP_pantothenate_4_phosphotransferase_c0	cpd00002_c0 + cpd00620_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00834_c0	6666666.293523.peg.1278;
rxn03901_c0	undecaprenyl_diphosphate_phosphohydrolase_c0	cpd00001_c0 + cpd02229_c0 --> cpd00009_c0 + 2.0 cpd00067_c0 + cpd00286_c0	6666666.293523.peg.2497;
rxn00808_c0	ATP_D_galactose_1_phosphotransferase_c0	cpd00002_c0 + cpd00108_c0 <=> cpd00008_c0 + cpd00067_c0 + cpd00348_c0	6666666.293523.peg.1720;
rxn00731_c0	2_Aminobenzoate_carboxy_lyase_c0	cpd00067_c0 + cpd00093_c0 --> cpd00011_c0 + cpd00245_c0	6666666.293523.peg.2990;
rxn05621_c0	methanesulfonate_transport_via_ABC_system_c0	cpd00001_c0 + cpd00002_c0 + cpd08023_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd08023_c0	
rxn10052_c0	adenylate_kinase_Inorganic_triphosphate_c0	cpd00018_c0 + cpd00421_c0 <=> cpd00008_c0 + cpd00012_c0	6666666.293523.peg.1744;
rxn07672_c0	hydroxycinnamoyl_CoA_anthocyanidin_3_5_diglucoside_5_O_glucoside_6_O_hydroxycinnamoyltransferase_c0	cpd00192_c0 + cpd05546_c0 <=> cpd00010_c0 + cpd15066_c0	6666666.293523.peg.1139;
rxn04133_c0	R06064_c0	cpd00001_c0 + cpd08625_c0 --> cpd00011_c0 + cpd00067_c0 + cpd01092_c0	
rxn05540_c0	oligopeptide_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd11587_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11587_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn00193_c0	glutamate_racemase_c0	cpd00023_c0 <=> cpd00186_c0	6666666.293523.peg.3097;6666666.293523.peg.945;
rxn05326_c0	Hexanoyl_acyl_carrier_protein_malonyl_CoA_C_acyltransferasedecarboxylating__oxoacyl__and_enoyl_reducing_c0	cpd00004_c0 + cpd00067_c0 + cpd11473_c0 --> cpd00003_c0 + cpd11472_c0	6666666.293523.peg.2894;6666666.293523.peg.1805;
rxn06760_c0	R04650_c0	cpd00232_c0 + cpd12640_c0 --> cpd00001_c0 + cpd02999_c0	6666666.293523.peg.135;6666666.293523.peg.136;6666666.293523.peg.81;6666666.293523.peg.2414;
rxn04428_c0	caffeic_aldehyde_3_4_dihydroxy_trans_cinnamate_3_O_methyltransferase_c0	cpd00017_c0 + cpd07830_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd01733_c0	6666666.293523.peg.2209;
rxn00653_c0	3_aminopropanal_NAD_plus__oxidoreductase_c0	cpd00004_c0 + 2.0 cpd00067_c0 + cpd00085_c0 <=> cpd00001_c0 + cpd00003_c0 + cpd01504_c0	6666666.293523.peg.2092;
rxn05507_c0	arsenite_transp_or_ter_via_unip_or_t_c0	cpd04098_c0 <=> cpd04098_e0	6666666.293523.peg.2597;
rxn03164_c0	UDP_N_acetylmuramoyl_L_alanyl_D_glutamyl_meso_2_6_diaminoheptanedioate_D_alanyl_D_alanine_ligaseADP_forming_c0	cpd00002_c0 + cpd00731_c0 + cpd02964_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02968_c0	6666666.293523.peg.1117;
rxn00033_c0	4_hydroxyphenylpyruvate_oxygen_oxidoreductase_decarboxylating_c0	cpd00007_c0 + 2.0 cpd00868_c0 --> 2.0 cpd00011_c0 + 2.0 cpd00489_c0	6666666.293523.peg.4101;
rxn00929_c0	L_Proline_NAD_plus__5_oxidoreductase_c0	cpd00003_c0 + cpd00129_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd02431_c0	6666666.293523.peg.586;
rxn08800_c0	Lysophospholipase_L1_2_acylglycerophosphotidate__n_C16_1_periplasm_c0	cpd00001_c0 + cpd15326_c0 <=> 2.0 cpd00067_c0 + cpd00080_c0 + cpd15237_c0	6666666.293523.peg.4211;
rxn11892_c0	Palmitoyl_CoA_retinol_O_acyltransferase_c0	cpd00134_c0 + cpd00667_c0 <=> cpd00010_c0 + cpd02184_c0	6666666.293523.peg.3503;6666666.293523.peg.109;
rxn02166_c0	4_Nitrophenyl_phosphate_phosphohydrolase_c0	cpd00001_c0 + cpd02135_c0 --> cpd00009_c0 + cpd00646_c0	6666666.293523.peg.3080;6666666.293523.peg.2026;
rxn00256_c0	acetyl_CoA_oxaloacetate_C_acetyltransferase_thioester_hydrolysing_c0	cpd00001_c0 + cpd00022_c0 + cpd00032_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00137_c0	6666666.293523.peg.2617;6666666.293523.peg.423;
rxn11937_c0	Nitrogen_NAD_oxidoreductase_N2O_forming_c0	cpd00004_c0 + cpd00067_c0 + cpd00659_c0 --> cpd00001_c0 + cpd00003_c0 + cpd00528_c0	6666666.293523.peg.370;
rxn08335_c0	S_dihydroorotate_quinone_oxidoreductase_c0	cpd00282_c0 + cpd15560_c0 --> cpd00247_c0 + cpd15561_c0	6666666.293523.peg.1143;
rxn03004_c0	10_Formyltetrahydrofolate_5_phosphoribosylglycinamide_formyltransferase_c0	cpd00201_c0 + cpd02394_c0 <=> cpd00067_c0 + cpd00087_c0 + cpd02678_c0	6666666.293523.peg.4147;
rxn10232_c0	isoheptadecanoyl_phosphatidylserine_decarboxylase_c0	2.0 cpd00067_c0 + cpd15689_c0 <=> cpd00011_c0 + cpd15695_c0	6666666.293523.peg.4122;
rxn00138_c0	deamido_NAD_plus__ammonia_ligase_AMP_forming_c0	cpd00002_c0 + cpd00013_c0 + cpd00638_c0 --> cpd00003_c0 + cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0	6666666.293523.peg.882;
rxn05536_c0	Dipeptide_transport_via_ABC_system_met_ala_c0	cpd00001_c0 + cpd00002_c0 + cpd11590_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11590_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn06729_c0	R_3_Hydroxytetradecanoly_acyl_carrier_protein_UDP_N_acetyl_glucosamine_3_O_3_hydroxytetradecanoyltransferase_c0	cpd00037_c0 + cpd00067_c0 + cpd11484_c0 --> cpd02886_c0 + cpd11493_c0	6666666.293523.peg.3760;
rxn00921_c0	4_hydroxybenzoate_carboxy_lyase_phenol_forming_c0	cpd00067_c0 + cpd00136_c0 <=> cpd00011_c0 + cpd00127_c0	6666666.293523.peg.4122;
rxn05168_c0	nonpolar_amino_acid_transporting_ATPase_c0	cpd00001_c0 + cpd00002_c0 + cpd00156_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00156_c0	6666666.293523.peg.755;
rxn02015_c0	Taurocholate_amidohydrolase_c0	cpd00001_c0 + cpd03047_c0 <=> cpd00210_c0 + cpd00526_c0	6666666.293523.peg.1233;6666666.293523.peg.2005;
rxn05546_c0	Dipeptide_transport_via_ABC_system_gly_asn_c0	cpd00001_c0 + cpd00002_c0 + cpd11581_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd11581_c0	6666666.293523.peg.1379;6666666.293523.peg.1381;
rxn05054_c0	adenosylcobyric_acid_R_1_aminopropan_2_ol_ligase_ADP_forming_c0	cpd00002_c0 + cpd02039_c0 + cpd03917_c0 <=> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd03918_c0	6666666.293523.peg.3594;
rxn02167_c0	S_3_Hydroxybutanoyl_CoA_hydro_lyase_c0	cpd00842_c0 <=> cpd00001_c0 + cpd00650_c0	6666666.293523.peg.1235;6666666.293523.peg.3810;6666666.293523.peg.3698;6666666.293523.peg.4304;6666666.293523.peg.1801;
rxn05368_c0	8_methyl_3_oxo_decanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11504_c0 <=> cpd00006_c0 + cpd11505_c0	6666666.293523.peg.2307;6666666.293523.peg.473;6666666.293523.peg.2479;6666666.293523.peg.2749;
rxn01858_c0	Deoxyadenosine_aminohydrolase_c0	cpd00001_c0 + cpd00067_c0 + cpd00438_c0 --> cpd00013_c0 + cpd03279_c0	6666666.293523.peg.2453;6666666.293523.peg.2219;
rxn10770_c0	R08557_c0	cpd00003_c0 + cpd00098_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd00447_c0	6666666.293523.peg.2675;6666666.293523.peg.1210;
rxn01819_c0	Nomega_Nomega_dimethyl_L_arginine_dimethylamidohydrolase_c0	cpd00001_c0 + cpd02279_c0 --> cpd00274_c0 + cpd00425_c0	6666666.293523.peg.3480;
rxn05360_c0	4_methyl_3_oxo_hexanoyl_ACP_NADP_plus__oxidoreductase_c0	cpd00005_c0 + cpd00067_c0 + cpd11496_c0 <=> cpd00006_c0 + cpd11497_c0	6666666.293523.peg.473;6666666.293523.peg.2749;6666666.293523.peg.2307;6666666.293523.peg.2479;
rxn02297_c0	6_Carboxyhexanoyl_CoA_L_alanine_C_carboxyhexanoyltransferase_decarboxylating_c0	cpd00035_c0 + cpd00067_c0 + cpd00782_c0 --> cpd00010_c0 + cpd00011_c0 + cpd00800_c0	6666666.293523.peg.1240;6666666.293523.peg.3436;
rxn05421_c0	8_methyl_nonanoyl_ACP_malonyl_acyl_carrier_protein_C_acyltransferase_decarboxylating_c0	cpd11492_c0 + cpd11557_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11558_c0	6666666.293523.peg.1196;6666666.293523.peg.4031;6666666.293523.peg.1561;6666666.293523.peg.2747;6666666.293523.peg.1926;6666666.293523.peg.3938;
rxn03079_c0	5_10_Methylenetetrahydromethanopterin_coenzyme_F420_oxidoreductase_c0	cpd00067_c0 + cpd00649_c0 + cpd02679_c0 <=> cpd00792_c0 + cpd02655_c0	6666666.293523.peg.1524;6666666.293523.peg.1660;
rxn01485_c0	D_Glucosamine_1_phosphate_1_6_phosphomutase_c0	cpd03671_c0 <=> cpd00288_c0	6666666.293523.peg.836;6666666.293523.peg.4085;
rxn05206_c0	TRANS_RXN_187ce_c0	cpd00205_e0 <=> cpd00205_c0	6666666.293523.peg.4011;
rxn02190_c0	5_6_Dihydrothymine_amidohydrolase_c0	cpd00001_c0 + cpd00673_c0 --> cpd00067_c0 + cpd03034_c0	6666666.293523.peg.716;
rxn03031_c0	Succinyl_CoA_2_3_4_5_tetrahydropyridine_2_6_dicarboxylate_N_succinyltransferase_c0	cpd00010_c0 + cpd02724_c0 <=> cpd00001_c0 + cpd00078_c0 + cpd02465_c0	6666666.293523.peg.3409;
